osm_edge_id,physical_edge_id,directed_edge_count,road_name,road_class,length_m,length_m_for_density,traffic_lanes_estimated,traffic_lanes_source,traffic_speed_estimated_kmh,traffic_speed_estimate_source,traffic_speed_08_09_kmh,traffic_speed_daily_avg_kmh,traffic_speed_used_kmh,traffic_speed_source,traffic_lanes_avg,traffic_lanes_max,topis_link_count,topis_record_count,estimated_traffic_volume,inverse_speed_risk,crosswalk_count,crosswalk_weight,traffic_signal_count,traffic_signal_weight,nearest_crosswalk_distance_m,nearest_signal_distance_m,crosswalk_count_per_100m,traffic_signal_count_per_100m,child_facility_count_300m,child_facility_count_300m_capped,road_6lane_or_traffic_weight,child_facility_weight,final_local_method_weight,pedestrian_accident_hybrid_weight,local_method_risk_index,local_method_safety_index,local_method_risk_decile,geometry_wkt
1916457953_1916457972_0,1916457953_1916457972_0,2,신림로26길,residential,45.950481249298996,45.950481249298996,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935621 37.472786, 126.93511 37.472863)"
1916457953_1916457974_0,1916457953_1916457974_0,2,신림로30길,residential,59.89038347392937,59.89038347392937,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935621 37.472786, 126.935504 37.472255)"
1916457956_1916457974_0,1916457956_1916457974_0,2,신림로28길,residential,14.64018208981538,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935666 37.472227, 126.935504 37.472255)"
1916457957_1916457992_0,1916457957_1916457992_0,2,복은2길,residential,52.73879534300037,52.73879534300037,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938098 37.473412, 126.938696 37.473424)"
1916457957_1916457997_0,1916457957_1916457997_0,2,복은4길,residential,74.29392861032056,74.29392861032056,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938098 37.473412, 126.93781 37.474039)"
1916457958_1916457963_0,1916457958_1916457963_0,2,서림6길|신림로14길,service,57.392872923748925,57.392872923748925,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-1.3321831060331903,1.3321831060331903,1,"LINESTRING (126.938364 37.472565, 126.938369 37.472274, 126.938085 37.472279)"
1916457958_1916458002_0,1916457958_1916458002_0,2,서림6길,residential,10.915428740709986,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938364 37.472565, 126.938488 37.472572)"
1916457959_1916457964_0,1916457959_1916457964_0,2,신림로28길,residential,63.2213647644117,63.2213647644117,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93504 37.473186, 126.934332 37.473273)"
1916457959_1916457972_0,1916457959_1916457972_0,2,신림로28길,residential,37.23302872332504,37.23302872332504,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93504 37.473186, 126.9351 37.473096, 126.93511 37.472863)"
1916457964_1916457968_0,1916457964_1916457968_0,2,신림로28길,residential,33.662062074363476,33.662062074363476,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.934332 37.473273, 126.934146 37.473009)"
1916457965_1916457990_0,1916457965_1916457990_0,2,신림로18길,residential,48.06530340093653,48.06530340093653,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936242 37.471293, 126.936325 37.47172)"
1916457965_2932336696_0,1916457965_2932336696_0,2,신림로18길,residential,78.34049542529289,78.34049542529289,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936242 37.471293, 126.935796 37.471612, 126.935678 37.47182)"
1916457966_1916457969_0,1916457966_1916457969_0,2,복은2길,residential,31.807562233033423,31.807562233033423,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935971 37.474179, 126.936145 37.47403, 126.936238 37.473992)"
1916457967_2253491121_0,1916457967_2253491121_0,2,서림길,residential,31.004353261568646,31.004353261568646,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938953 37.472922, 126.938821 37.47318)"
1916457967_2253491133_0,1916457967_2253491133_0,2,서림길,residential,22.92862507506063,22.92862507506063,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938953 37.472922, 126.93905 37.472731)"
1916457972_1916457995_0,1916457972_1916457995_0,2,신림로26길,residential,16.03392281513767,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93511 37.472863, 126.934931 37.47289)"
1916457972_1916458007_0,1916457972_1916458007_0,2,신림로28길,residential,41.03639246530545,41.03639246530545,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93511 37.472863, 126.935218 37.472504)"
1916457974_2932336697_0,1916457974_2932336697_0,2,신림로30길,residential,7.518358607853667,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935504 37.472255, 126.935489 37.472189)"
1916457975_1916457998_0,1916457975_1916457998_0,2,복은2길,residential,15.814044002307064,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,1.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935786 37.473534, 126.935897 37.473646)"
1916457980_1916457997_0,1916457980_1916457997_0,2,복은4길,residential,43.481106246956436,43.481106246956436,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937642 37.474407, 126.93781 37.474039)"
1916457984_1916457989_0,1916457984_1916457989_0,2,복은4길,residential,41.63129043750584,41.63129043750584,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936732 37.472593, 126.93689 37.47224)"
1916457984_1916458000_0,1916457984_1916458000_0,2,복은4길,residential,28.26872739441376,28.26872739441376,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936732 37.472593, 126.936926 37.472796)"
1916457988_1916458001_0,1916457988_1916458001_0,2,신림로30길,residential,16.493781881242533,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935416 37.47186, 126.935384 37.471714)"
1916457988_2932336696_0,1916457988_2932336696_0,2,신림로18가길,residential,23.51273838378596,23.51273838378596,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935416 37.47186, 126.935678 37.47182)"
1916457989_1916458012_0,1916457989_1916458012_0,2,복은4길,residential,4.942708361237486,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.93689 37.47224, 126.936908 37.472198)"
1916457990_1916457999_0,1916457990_1916457999_0,2,신림로18길,residential,25.686453931954198,25.686453931954198,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936325 37.47172, 126.936369 37.471948)"
1916457990_2932336696_0,1916457990_2932336696_0,2,신림로18가길,residential,58.155423093850274,58.155423093850274,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.936325 37.47172, 126.935678 37.47182)"
1916457992_2061170196_0,1916457992_2061170196_0,2,서림3길,residential,114.25662050564216,114.25662050564216,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938696 37.473424, 126.939377 37.47347, 126.939947 37.473296)"
1916457992_2253491121_0,1916457992_2253491121_0,2,서림길,residential,29.299010495493086,29.299010495493086,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938696 37.473424, 126.938821 37.47318)"
1916457998_1916458000_0,1916457998_1916458000_0,2,신림로30길,residential,133.69572155596924,133.69572155596924,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935897 37.473646, 126.936017 37.473411, 126.936926 37.472796)"
1916458002_2253491133_0,1916458002_2253491133_0,2,서림6길,residential,59.722185758416344,59.722185758416344,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938488 37.472572, 126.93865 37.47258, 126.93887 37.472733, 126.938929 37.472683, 126.93905 37.472731)"
1916458004_1916458005_0,1916458004_1916458005_0,2,신림로12길,residential,20.180197728256427,20.180197728256427,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.938528 37.471693, 126.938589 37.471772, 126.9387 37.471784)"
1916458007_2932336697_0,1916458007_2932336697_0,2,신림로28길,residential,42.46826191979178,42.46826191979178,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935218 37.472504, 126.935489 37.472189)"
1927444918_1927482696_0,1927444918_1927482696_0,1,대학길,tertiary,23.18191118203441,23.18191118203441,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,1.0,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.93752 37.46633, 126.937506 37.466121)"
1927444918_4698761647_0,1927444918_4698761647_0,1,대학길,tertiary,26.675706425036736,26.675706425036736,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,0.0,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.93752 37.46657, 126.93752 37.46633)"
1927444961_2834984788_0,1927444961_2834984788_0,1,대학길,tertiary,37.2214975755705,37.2214975755705,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,1.0,-0.8183480651405216,0.8183480651405216,8,"LINESTRING (126.93781 37.469512, 126.937698 37.46919)"
1927444961_2834984791_0,1927444961_2834984791_0,1,대학길,tertiary,35.09906479732125,35.09906479732125,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,-0.8183480651405216,0.8183480651405216,8,"LINESTRING (126.937698 37.46919, 126.937676 37.468874)"
1927444961_2834984841_0,1927444961_2834984841_0,1,호암로24길,residential,52.84195711512569,52.84195711512569,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9109800094061397,0.9109800094061397,7,"LINESTRING (126.937108 37.46927, 126.937698 37.46919)"
1927444983_2834984791_0,1927444983_2834984791_0,1,대학길,tertiary,46.44666974302854,46.44666974302854,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,-0.8183480651405216,0.8183480651405216,8,"LINESTRING (126.937676 37.468874, 126.937648 37.468457)"
1927444983_2841340628_0,1927444983_2841340628_0,1,대학길,tertiary,44.27486000006313,44.27486000006313,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9809999999999999,1.019,2.018639,1.0,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.937648 37.468457, 126.937621 37.46806)"
1927444983_2932336694_0,1927444983_2932336694_0,1,호암로22길,residential,53.21743928853723,53.21743928853723,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.9109800094061397,0.9109800094061397,7,"LINESTRING (126.937648 37.468457, 126.937049 37.468514)"
1927471161_2834984785_0,1927471161_2834984785_0,1,대학길,tertiary,43.07274548812749,43.07274548812749,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,-0.8183480651405216,0.8183480651405216,8,"LINESTRING (126.937922 37.470162, 126.937992 37.470036, 126.937908 37.469795)"
1927471161_2834984820_0,1927471161_2834984820_0,2,호암로26길,residential,53.45353909758019,53.45353909758019,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.9109800094061397,0.9109800094061397,7,"LINESTRING (126.937922 37.470162, 126.937321 37.470225)"
1927482696_2834984793_0,1927482696_2834984793_0,2,대학14길,residential,13.327254863640508,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.019,1.019,1.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.937506 37.466121, 126.93736 37.466152)"
1927482696_2834984809_0,1927482696_2834984809_0,1,대학길,tertiary,53.09053973148818,53.09053973148818,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.9809999999999999,1.019,2.018639,1.0,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.937506 37.466121, 126.937539 37.46599, 126.93759 37.465878, 126.937672 37.465774, 126.937758 37.465698)"
1934653318_2841340668_0,1934653318_2841340668_0,2,신림로11길,residential,31.573407409202225,31.573407409202225,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.940089 37.464535, 126.939866 37.464757)"
1934653318_2841340699_0,1934653318_2841340699_0,2,신림로11길,residential,77.56007523967412,77.56007523967412,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.940089 37.464535, 126.940454 37.464699, 126.940227 37.465016)"
1934653320_2841340667_0,1934653320_2841340667_0,1,대학길,tertiary,69.69623847972345,69.69623847972345,2.0,road_class_default,19.0,road_class_default,,,,,,,,,260.0,0.05263157894736842,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9809999999999999,1.019,2.018639,0.0,-0.8338966783781916,0.8338966783781916,8,"LINESTRING (126.939652 37.464308, 126.939714 37.464246, 126.939759 37.464211, 126.93982 37.464177, 126.93988 37.464158, 126.939961 37.464136, 126.940025 37.464144, 126.94032 37.464273)"
1936304546_8479268769_0,1936304546_8479268769_0,1,,secondary_link,10.794539956455978,20.0,1.5,road_class_default,16.0,road_class_default,,,,,,,,,480.0,0.0625,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9809999999999999,1.019,2.018639,0.0,1.0897076235723897,-1.0897076235723897,9,"LINESTRING (126.924312 37.461462, 126.924264 37.461416, 126.924226 37.461394)"
1936304568_8479268769_0,1936304568_8479268769_0,1,,secondary_link,40.28880611920214,40.28880611920214,1.5,road_class_default,16.0,road_class_default,,,,,,,,,480.0,0.0625,1,1.0,0,0.0,0.47,0.0,2.4820790098403727,0.0,3.0,3.0,1.9809999999999999,1.019,2.018639,0.0,7.673167174951017,-7.673167174951017,10,"LINESTRING (126.924378 37.461808, 126.9244 37.461733, 126.924403 37.461705, 126.924402 37.461676, 126.924395 37.461627, 126.92438 37.461574, 126.924347 37.461504, 126.924312 37.461462)"
1936304568_8479268775_0,1936304568_8479268775_0,1,난곡로,secondary,44.51022780911032,44.51022780911032,2.6,topis_observed,19.76,topis_observed,19.759045454545454,21.66221590909091,19.759045454545454,weekday_08_09,2.6,3.0,10.0,220.0,499.2,0.05060728744939271,0,0.0,1,1.0,0.0,5.175,0.0,2.2466746391159127,3.0,3.0,1.9809999999999999,1.019,2.018639,0.5,8.263273710565676,-8.263273710565676,10,"LINESTRING (126.924378 37.461808, 126.924428 37.461758, 126.924477 37.461692, 126.924512 37.461624, 126.924531 37.461537, 126.924532 37.461439)"
1937470715_2045932035_1,1937470715_2045932035_1,1,신림로46길,residential,83.90660393247899,83.90660393247899,1.0,road_class_default,14.0,road_class_default,,,,,,,,,80.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.019,1.019,0.0,-0.9282886295848563,0.9282886295848563,5,"LINESTRING (126.935619 37.479271, 126.935832 37.479357, 126.936052 37.479267, 126.936177 37.479099, 126.936301 37.478956)"
1966229946_2583219711_0,1966229946_2583219711_0,2,,service,31.762822980520077,31.762822980520077,4.0,osm_lanes,16.4,road_class_default,,,,,,,,,120.0,0.06097560975609757,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.6621118978554503,-1.6621118978554503,9,"LINESTRING (126.949543 37.46571, 126.949893 37.465776)"
1966229946_3927957308_0,1966229946_3927957308_0,2,,service,17.573086901081997,20.0,1.0,road_class_default,14.0,road_class_default,,,,,,,,,30.0,0.07142857142857142,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.307343578050236,1.307343578050236,3,"LINESTRING (126.949543 37.46571, 126.949394 37.465605)"
1966229946_8675989073_0,1966229946_8675989073_0,2,,service,71.21635144659422,71.21635144659422,4.0,osm_lanes,16.4,road_class_default,,,,,,,,,120.0,0.06097560975609757,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.6621118978554503,-1.6621118978554503,9,"LINESTRING (126.949543 37.46571, 126.94913 37.465641, 126.948752 37.465582)"
1966229948_3927957327_0,1966229948_3927957327_0,2,,service,9.411398204309808,20.0,4.0,osm_lanes,16.4,road_class_default,,,,,,,,,120.0,0.06097560975609757,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.6621118978554503,-1.6621118978554503,9,"LINESTRING (126.951795 37.465947, 126.951688 37.465945)"
1966229948_8675989074_0,1966229948_8675989074_0,2,,service,19.73240707549518,20.0,4.0,osm_lanes,16.4,road_class_default,,,,,,,,,120.0,0.06097560975609757,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.6621118978554503,-1.6621118978554503,9,"LINESTRING (126.951795 37.465947, 126.952018 37.465952)"
1966229949_4278630576_0,1966229949_4278630576_0,2,관악로,primary,90.24445044282801,90.24445044282801,3.62,topis_observed,21.32,topis_observed,21.31880681818182,24.636245265151516,21.31880681818182,weekday_08_09,3.625,5.0,8.0,176.0,1629.0,0.04690431519699812,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,6.684134781209487,-6.684134781209487,10,"LINESTRING (126.950923 37.468209, 126.950864 37.468165, 126.950406 37.467934, 126.950069 37.467764)"
1966229949_5716957038_0,1966229949_5716957038_0,2,관악로,primary,157.61761967879644,157.61761967879644,3.62,topis_observed,21.32,topis_observed,21.31880681818182,24.636245265151516,21.31880681818182,weekday_08_09,3.625,5.0,8.0,176.0,1629.0,0.04690431519699812,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809999999999999,1.0,1.9809999999999999,0.0,6.684134781209487,-6.684134781209487,10,"LINESTRING (126.950923 37.468209, 126.951232 37.468439, 126.951493 37.468701, 126.951782 37.469058, 126.951918 37.469362)"
